source,url,description,country,company,title
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/cipher-pharmaceuticals-present-2023-bloom-210000011.html,"Mississauga, Ontario--(Newsfile Corp. - April 18, 2023) - Cipher Pharmaceuticals (TSX: CPH), a specialty pharmaceutical company with a diversified portfolio of commercial and early to late-stage products, will be participating in the 2023 Bloom Burton & Co. Healthcare Investor Conference, which will take place on April 25 and 26 at the Metro Toronto Convention Centre.Dates:Tuesday April 25, 2023 and Wednesday April 26, 2023Time:8:30 AM - 4:30 PM ETLocation: Metro Toronto Convention Centre,North",CAD,CPH.TO, - Cipher Pharmaceuticals to Present at the 2023 Bloom Burton & Co. Healthcare Investor Conference
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/clarke-inc-reminds-debentureholders-upcoming-182500797.html,"Clarke Inc. (TSX: CKI) (TSX: CKI.DB) (""Clarke"" or the ""Company"") reminds debentureholders that the interest rate on its Series B convertible unsecured debentures due January 1, 2028 (the ""Debentures"") will change from 6.25% to 5.50% from and including April 30, 2023. The amendment to the interest rate was approved at a special meeting of the holders of the Debentures held on September 20, 2021. A description of the amendments to the Debentures is set out in Clarke's management information circul",CAD,CKI.TO,CNW Group - CLARKE INC. REMINDS DEBENTUREHOLDERS OF UPCOMING CHANGE IN DEBENTURE INTEREST RATE
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/constellation-software-inc-announces-release-232600358.html,"TORONTO, April 18, 2023 (GLOBE NEWSWIRE) -- Constellation Software Inc. (TSX:CSU) announced today it intends to release its first quarter results on May 15, 2023. The Company’s quarterly results will be disseminated via press release and made available on the Company’s website (www.csisoftware.com) and SEDAR, after markets close on Monday, May 15, 2023. As outlined in Constellation’s press release on February 23, 2018, Constellation has ceased holding conference calls to discuss the Company’s qu",CAD,CSU.TO,GlobeNewswire - Constellation Software Inc. Announces Release Date for First Quarter Results
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/currency-exchange-international-tse-cxi-124055671.html,One simple way to benefit from the stock market is to buy an index fund. But if you pick the right individual stocks...,CAD,CXI.TO,Simply Wall St. - Currency Exchange International (TSE:CXI) shareholders have earned a 26% CAGR over the last three years
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/denison-releases-2022-esg-report-203000625.html,"Denison Mines Corp. ('Denison' or the 'Company') (TSX: DML) (NYSE American: DNN) is pleased to announce that it has published its 2022 ESG Report. Annually, Denison provides a report on its environmental, social and governance (""ESG"") initiatives for its operations, demonstrating the Company's ongoing commitment to sustainability and transparency. View PDF version",CAD,DML.TO,"CNW Group - Denison Releases 2022 ESG Report, Highlighting Progress on Environmental, Social and Governance Initiatives"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/docebo-host-first-quarter-fiscal-203000929.html,"TORONTO, April 18, 2023--Docebo Inc. (Nasdaq:DCBO; TSX:DCBO) (""Docebo"" or the ""Company""), a leading learning platform provider with AI capabilities, announced today that it will hold a conference call to discuss its first quarter fiscal year 2023 results on Thursday, May 11, 2023 at 8:00 a.m. (ET). The call will be hosted by Claudio Erba, Chief Executive Officer, Alessio Artuffo, President and Chief Operating Officer, and Sukaran Mehta, Chief Financial Officer, followed by a question and answer",CAD,DCBO.TO,Business Wire - Docebo to Host First Quarter Fiscal 2023 Conference Call
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/east-side-games-group-announces-203000120.html,East Side Games Group (ESGG) is delighted to announce knowledgeable and experienced team members are embarking on new roles in the company's C-Suite.,CAD,EAGR.TO,CNW Group - East Side Games Group announces expanded leadership team
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/electrovayas-infinity-battery-technology-demonstrates-210000543.html,"Electrovaya Inc. (""Electrovaya"" or the ""Company"") (TSX:EFL)(OTCQB:EFLVF) a leading lithium-ion battery technology and manufacturing company, is pleased to announce that its batteries demonstrated industry-leading cycle life in third-party testing.",CAD,EFL.TO,ACCESSWIRE - Electrovaya's Infinity Battery Technology Demonstrates Industry-Leading Cycle Life at Third Party Test Lab
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/3-safest-dividend-stocks-canada-150000037.html,"While dividends are not a guarantee, there are a few safe stocks on the TSX that have a sustainable payout ratio. The post 3 of the Safest Dividend Stocks in Canada appeared first on The Motley Fool Canada.",CAD,EMA.TO,The Motley Fool - 3 of the Safest Dividend Stocks in Canada
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/excellon-announces-c-10-million-100000755.html,"Excellon Resources Inc. (TSX: EXN) (OTCQB: EXNRF) (FRA: E4X2) (""Excellon"" or the ""Company"") is pleased to announce a non-brokered private placement of up to 28,571,428 subscription receipts of the Company (the ""Subscription Receipts"") at a price of C$0.35 per Subscription Receipt (the ""Offering Price"") for aggregate gross proceeds to the Company of up to approximately C$10,000,000 (the ""Offering"").",CAD,EXN.TO,CNW Group - EXCELLON ANNOUNCES UP TO C$10 MILLION NON-BROKERED PRIVATE PLACEMENT OF SUBSCRIPTION RECEIPTS
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/artemis-gold-orders-primary-ancillary-110000147.html,"Artemis Gold Inc. (TSXV: ARTG) (""Artemis"" or the ""Company"") is pleased to announce that it issued a purchase order to Finning (Canada), a division of Finning International Inc. (TSX: FTT) on April 12, 2023, for the primary and ancillary mining fleet required for the initial Phase 1 of operations. The purchase order for the mining equipment represents another key milestone in the development of the company's Blackwater Mine project.",CAD,FTT.TO,CNW Group - Artemis Gold Orders Primary and Ancillary Operations Mining Fleet
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/firan-technology-group-corporation-ftg-210000079.html,"TORONTO, April 12, 2023 (GLOBE NEWSWIRE) -- Firan Technology Group Corporation (TSX: FTG) today announced financial results from its first quarter 2023. Financial Highlights First quarter bookings of $33.0M were up 28% over Q1 2022 and up 2% over Q4 2022. This was the 9th sequential quarter of bookings growth.FTG first quarter revenues of $24.6M were up 20% over Q1 2022, as FTG ramps up production to meet customer demand.FTG achieved Net Earnings in Q1 2023 of $4.1M, which was up $4.8M from Q1 2",CAD,FTG.TO,GlobeNewswire - Firan Technology Group Corporation (“FTG”) Announces First Quarter 2023 Financial Results
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/firstservice-announces-election-directors-222000169.html,"TORONTO, April 06, 2023 (GLOBE NEWSWIRE) -- FirstService Corporation (TSX: FSV) (NASDAQ: FSV) (“FirstService”) today announced that at its annual and special meeting of shareholders, held virtually earlier today, the eight director nominees listed in FirstService’s management information circular dated February 27, 2023 (the “Circular”) were elected as directors of FirstService. Directors have been elected to serve until the close of the next annual meeting of shareholders. The detailed results",CAD,FSV.TO,GlobeNewswire - FirstService Announces Election of Directors
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/gatos-silver-receives-nyse-notice-234900197.html,"VANCOUVER, British Columbia, April 18, 2023 (GLOBE NEWSWIRE) -- Gatos Silver, Inc. (NYSE/TSX: GATO) (“Gatos Silver” or the “Company”) announced that, further to its announcement on April 17, 2023 that the Company intends to delay the filing of its Annual Report on Form 10-K (“2022 Form 10-K”), it received today a notice from the New York Stock Exchange (“NYSE”) stating that the Company was not in compliance with Section 802.01E of the NYSE Listed Company Manual as a result of its failure to time",CAD,GATO.TO,GlobeNewswire - Gatos Silver Receives NYSE Notice Regarding 2022 10-K Filing
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/5-stocks-watch-recently-hiked-130801999.html,"QUALCOMM (QCOM), H.B. Fuller Company (FUL), GFL Environmental (GFL), Constellation Brands (STZ) and EMCOR Group (EME) recently hiked dividends.",CAD,GFL.TO,Zacks - 5 Stocks to Watch That Recently Hiked Dividends
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/goodfellow-reports-results-first-quarter-201100389.html,"DELSON, Quebec, April 13, 2023 (GLOBE NEWSWIRE) -- Goodfellow Inc. (TSX: GDL) (the “Company” or “Goodfellow”) announced today its financial results for the first quarter ended February 28, 2023. The Company reported a net loss of $211 thousand or $0.02 per share compared to net earnings of $5.1 million or $0.60 per share a year ago. Consolidated sales for the three months ended February 28, 2023 were $105.9 million compared to $129.4 million last year. Consumer demand in the first quarter of 202",CAD,GDL.TO,"GlobeNewswire - Goodfellow Reports Its Results for the First Quarter Ended February 28, 2023"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/tfsa-create-500-income-month-170000847.html,TFSA investors can earn $500 in monthly income by purchasing dividend stocks such as TC Energy in April 2023. The post TFSA: How to Create $500 in Income Each Month for Retirement appeared first on The Motley Fool Canada.,CAD,GWO.TO,The Motley Fool - TFSA: How to Create $500 in Income Each Month for Retirement
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/greenfirst-announces-amended-restated-shareholder-210000332.html,"TORONTO, April 06, 2023--GreenFirst Forest Products Inc. (TSX: GFP) (""GreenFirst"") announced today that further to its press release of November 18, 2022, the Company has approved an amended and restated shareholder rights plan (the ""Rights Plan"") pursuant to an amended and restated shareholder rights plan agreement dated April 5, 2023 with Computershare Investor Services Inc., as its Rights Agent. The only substantive change to the Rights Plan from the prior version is an increase to the thresh",CAD,GFP.TO,Business Wire - GreenFirst Announces Amended and Restated Shareholder Rights Plan and AGM Agenda
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/ivanhoe-mines-publishes-2022-sustainability-161500782.html,"Ivanhoe's sixth annual Sustainability Report underscores its ongoing commitment to 'mining with a greater purpose' and its pursuit to be a global leader of sustainable mining Johannesburg, South Africa--(Newsfile Corp. - April 13, 2023) - Ivanhoe Mines (TSX: IVN) (OTCQX: IVPAF) today published its sixth annual Sustainability Report, summarizing the company's sustainability activities, performance, and results for 2022. Ivanhoe Mines' sustainability strategy is shaped by our ethos of ""mining with",CAD,IVN.TO,Newsfile - Ivanhoe Mines Publishes 2022 Sustainability Report
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/want-beat-next-bull-market-191500119.html,"Here's why Kinaxis (TSX:KXS) and Open Text (TSX:OTEX) are two top TSX growth stocks to buy, despite market uncertainty right now. The post Want to Beat the Next Bull Market? Buy These 2 Top Growth Stocks appeared first on The Motley Fool Canada.",CAD,KXS.TO,The Motley Fool - Want to Beat the Next Bull Market? Buy These 2 Top Growth Stocks
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/largo-reports-first-quarter-2023-210500689.html,"TORONTO, April 18, 2023--Largo Reports First Quarter 2023 Operational and Sales Results",CAD,LGO.TO,Business Wire - Largo Reports First Quarter 2023 Operational and Sales Results; Installation of its 6.1 MWh Vanadium Flow Battery and Construction of its Ilmenite Plant Nears Completion
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/lightspeed-announces-fiscal-fourth-quarter-120000857.html,"Lightspeed Commerce Inc. (""Lightspeed"" or the ""Company"") (TSX: LSPD) (NYSE: LSPD), the one-stop commerce platform for merchants around the world to simplify, scale and create exceptional customer experiences, today announced it will report fourth quarter and full year 2023 financial results before the market open on Thursday, May 18, 2023. Management will host a conference call and webcast to discuss the Company's financial results at 8:00am ET on Thursday, May 18, 2023.",CAD,LSPD.TO,CNW Group - Lightspeed Announces Fiscal Fourth Quarter and Full Year 2023 Financial Results Conference Call
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/lundin-gold-announces-appointment-chief-210000587.html,"Lundin Gold Inc. (TSX: LUG) (Nasdaq Stockholm: LUG) (""Lundin Gold"" or the ""Company"") is pleased to announce the appointment of Christopher Kololian as the Company's new Chief Financial Officer, effective July 1, 2023. PDF Version",CAD,LUG.TO,CNW Group - LUNDIN GOLD ANNOUNCES APPOINTMENT OF CHIEF FINANCIAL OFFICER
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/medexus-participate-2023-bloom-burton-213000854.html,"TORONTO and CHICAGO, April 18, 2023 (GLOBE NEWSWIRE) -- Medexus Pharmaceuticals (TSX: MDP; OTCQX: MEDXF) is pleased to announce that company management will be participating in the 2023 Bloom Burton & Co. Healthcare Investor Conference from April 25 to 26, 2023. Event: 2023 Bloom Burton & Co. Healthcare Investor ConferenceDate: April 25-26, 2023Location: Toronto, Ontario Medexus Presentation: Tuesday, April 25 at 9:30 AM Eastern time Ken d’Entremont, Medexus’s Chief Executive Officer, and Marcel",CAD,MDP.TO,GlobeNewswire - Medexus to Participate in the 2023 Bloom Burton & Co. Healthcare Investor Conference
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/mediavalet-hold-investor-webinar-april-114500863.html,"Vancouver, British Columbia--(Newsfile Corp. - April 13, 2023) - MediaValet Inc. (TSX: MVP) (""MVP"" or the ""Company""), a leading provider of enterprise digital asset management, video content management and creative operations software, is pleased to announce that it will host an investor webinar conference call on Thursday, April 20, 2023, at 1:00 pm EST. The webinar will feature CEO, Rob Chase and CFO, Dave Miller, who will provide updates on the Company's 2023 milestones, ...",CAD,MVP.TO," - MediaValet to Hold an Investor Webinar on April 20, 2023"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/medipharm-labs-provides-vivo-integration-110000881.html,"MediPharm Labs Corp. (TSX: LABS) (OTCQX: MEDIF) (FSE: MLZ) (""MediPharm Labs"", ""MediPharm"" or the ""Company"") a pharmaceutical company specialized in precision-based cannabinoids, is pleased to provide an update on significant progress made on the integration of VIVO Cannabis Inc.'s (""VIVO"") operations following the completion of its plan of arrangement with VIVO, pursuant to which MediPharm acquired all of the issued and outstanding common shares of VIVO in an all-equity business combination tran",CAD,LABS.TO,CNW Group - MediPharm Labs Provides Update on VIVO Integration and Board Appointee
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/stablecorp-announces-launch-qcad-companys-130000291.html,"Stablecorp, a leading digital asset infrastructure company, today announced the ""re-launch"" of QCAD, its Canadian Dollar denominated stablecoin. QCAD is issued by Stablecorp Digital Currencies Inc (""SDC""), a wholly owned subsidiary of Stablecorp dedicated exclusively to operating and managing the reserves of the stablecoin. In order to maintain the one Canadian Dollar value of each QCAD, SDC will maintain reserves of cash and cash equivalents equal to or greater than the amount of QCAD in circul",CAD,MOGO.TO,"CNW Group - Stablecorp Announces Re-Launch of QCAD, the Company's Canadian Dollar Denominated Stablecoin"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/mountain-province-diamonds-announces-first-113000819.html,"Mountain Province Diamonds Inc. (""Mountain Province"", the ""Company"") (TSX: MPVD) (OTC: MPVD) today announces production and sales results for the first quarter ended March 31, 2023 (""the Quarter"" or ""Q1 2023"") from the Gahcho Kué Diamond Mine (""GK Mine""). All figures are expressed in Canadian dollars unless otherwise noted.",CAD,MPVD.TO,CNW Group - Mountain Province Diamonds Announces First Quarter 2023 Production and Sales Results
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/nfi-subsidiary-alexander-dennis-receives-120000598.html,"NFI Group: BYD–Alexander Dennis Enviro400EV for National Express West Midlands NFI Group: zero-emission battery electric BYD–Alexander Dennis Enviro400EV bus for National Express West Midlands LARBERT, Scotland and IVER, United Kingdom, April 13, 2023 (GLOBE NEWSWIRE) -- (TSX: NFI, OTC: NFYEF, TSX: NFI.DB) NFI Group Inc. (“NFI” or the “Company”), a leading independent bus and coach manufacturer and a leader in electric mass mobility solutions, subsidiary Alexander Dennis Limited (“Alexander Denn",CAD,NFI.TO,GlobeNewswire - NFI subsidiary Alexander Dennis receives repeat electric bus order from National Express West Midlands for 170 double deck buses
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/nutrien-ntr-stock-sinks-market-220010891.html,"Nutrien (NTR) closed at $73.91 in the latest trading session, marking a -1.3% move from the prior day.",CAD,NTR.TO,Zacks - Nutrien (NTR) Stock Sinks As Market Gains: What You Should Know
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/oceanagold-provides-notice-first-quarter-210000116.html,"OceanaGold Corporation (TSX: OGC) (""OceanaGold"" or the ""Company"") will release its financial and operational results for the quarter ending March 31, 2023, after market close on Tuesday, May 2, 2023. The results will be made available on the Company's website at www.oceanagold.com.",CAD,OGC.TO,CNW Group - OceanaGold Provides Notice of First Quarter Results and Conference Call
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/orla-mining-provides-first-quarter-100000996.html,"Orla Mining Ltd. (TSX: OLA) (NYSE: ORLA) (""Orla"" or the ""Company"") today is pleased to provide an interim operational update for the first quarter ended March 31, 2023.",CAD,OLA.TO,CNW Group - Orla Mining Provides First Quarter 2023 Operational Results
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/ovintiv-host-first-quarter-2023-163200564.html,"Ovintiv Inc. (NYSE: OVV) (TSX: OVV) today announced plans to hold its first quarter 2023 results conference call at 9:00 a.m. MT, on Wednesday May 10, 2023. The Company plans to release its financial and operating results after market close, Tuesday May 9, 2023. In addition to the release, supplemental slides and financial statements will be available on the Company's website, located at www.ovintiv.com.",CAD,OVV.TO,"CNW Group - Ovintiv to Host its First Quarter 2023 Results Conference Call and Webcast on May 10, 2023"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/pan-american-silver-paas-stock-221510426.html,"Pan American Silver (PAAS) closed at $17.83 in the latest trading session, marking a -0.06% move from the prior day.",CAD,PAAS.TO,Zacks - Pan American Silver (PAAS) Stock Sinks As Market Gains: What You Should Know
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/stocks-play-perpetua-resources-corp-135000947.html,Announced today it selected Iron Woman Construction and Environmental Services to conduct environmental ...,CAD,PPTA.TO, - Stocks in play: Perpetua Resources Corp.
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/platinum-group-metals-ltd-reports-210000084.html,"Vancouver, British Columbia and Johannesburg, South Africa--(Newsfile Corp. - April 12, 2023) - Platinum Group Metals Ltd. (TSX: PTM) (NYSE American: PLG) (""Platinum Group"", ""PTM"" or the ""Company"") reports the Company's financial results for the six month period ended February 28, 2023 and provides an update and outlook. The Company is focussed on advancing the Waterberg Project located on the Northern Limb of the Bushveld Complex in South Africa (the ""Waterberg Project""). ...",CAD,PTM.TO,Newsfile - Platinum Group Metals Ltd. Reports Second Quarter Results
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/500-passive-income-month-2-170000736.html,Are you looking for $500 in monthly passive income? These TSX stocks offering a 5% dividend yield are good bets. The post Need $500 in Passive Income Each Month? These 2 TSX Stocks Are Your Top Bets appeared first on The Motley Fool Canada.,CAD,RSI.TO,The Motley Fool - Need $500 in Passive Income Each Month? These 2 TSX Stocks Are Your Top Bets
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/sprott-physical-silver-trust-updates-214200851.html,"TORONTO, April 06, 2023 (GLOBE NEWSWIRE) -- Sprott Asset Management LP (“Sprott Asset Management”), a subsidiary of Sprott Inc., on behalf of the Sprott Physical Silver Trust (NYSE: PSLV) (TSX: PSLV / PSLV.U) (the “Trust”), a closed-ended mutual fund trust created to invest and hold substantially all of its assets in physical silver bullion, today announced that it has updated its at-the-market equity program to issue up to US$1 billion of units of the Trust (“Units”) in the United States and Ca",CAD,PSLV.TO, - Sprott Physical Silver Trust Updates Its “At-the-Market” Equity Program
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/steppe-gold-ltd-anacortes-mining-225300960.html,"Ulaanbaatar, Mongolia--(Newsfile Corp. - April 18, 2023) - Steppe Gold Ltd. (TSX: STGO) (OTCQX: STPGF) (FSE: 2J9) (""Steppe Gold"") and Anacortes Mining Corp. (TSXV: XYZ) (OTCQX: XYZFF) (""Anacortes"") are pleased to announce the extension (the ""Extension Letter Agreement"") of the parties' binding letter of intent dated March 6, 2023 (the ""Binding Agreement""), pursuant to which Steppe Gold, either directly or through a wholly-owned subsidiary, will acquire all of the issued and outstanding common sh",CAD,STGO.TO,Newsfile - Steppe Gold Ltd. and Anacortes Mining Corp. Announce Extension of Binding Agreement
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/supremex-announces-filing-management-information-110000857.html,"MONTREAL, April 13, 2023 (GLOBE NEWSWIRE) -- Supremex Inc. (“Supremex” or the “Company”) (TSX: SXP), a leading North American manufacturer and marketer of envelopes and a growing provider of paper-based packaging solutions, today announces that it has filed its information circular to its shareholders for the annual meeting of shareholders to be held on May 10, 2023 (the “Meeting”), which circular will contain the ratification of the Advance Notice By-Law adopted by the board of director (the “B",CAD,SXP.TO,GlobeNewswire - Supremex Announces the Filing of Its Management Information Circular for Its Upcoming Annual General Meeting of Shareholders
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/tamarack-valley-energy-announces-declaration-010600133.html,"Tamarack Valley Energy Ltd. (""Tamarack"" or the ""Company"") (TSX: TVE) is pleased to announce that the Board of Directors has declared a monthly cash dividend on its common shares of C$0.0125 per share in accordance with the Company's dividend policy. The dividend will be payable on May 15, 2023, to shareholders of record at the close of business on April 28, 2023. This monthly cash dividend is designated as an ""eligible dividend"" for Canadian income tax purposes.",CAD,TVE.TO,CNW Group - Tamarack Valley Energy Announces Declaration of Monthly Dividend
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/3-top-energy-stocks-buy-153000658.html,Even a weak energy sector may offer some amazing investment options -- some for their resilience; others for their discount. The post 3 Top Energy Stocks to Buy Right Now appeared first on The Motley Fool Canada.,CAD,TVK.TO,The Motley Fool - 3 Top Energy Stocks to Buy Right Now
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/td-announces-results-conversion-privilege-222900241.html,"The Toronto-Dominion Bank (""TD Bank Group"" or ""TD"") announced today that none of its 14 million Non-Cumulative 5-Year Rate Reset Preferred Shares, Series 18 (Non-Viability Contingent Capital (NVCC)) (the ""Series 18 Shares"") will be converted on May 1, 2023 (being the first business day following the conversion date of April 30, 2023) into Non-Cumulative Floating Rate Preferred Shares, Series 19 (Non-Viability Contingent Capital (NVCC)) (the ""Series 19 Shares"") of TD.",CAD,TD.TO,"CNW Group - TD Announces Results of Conversion Privilege of Non-Cumulative 5-Year Rate Reset Preferred Shares, Series 18 (NVCC)"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/tricon-announces-date-first-quarter-210100095.html,"TORONTO, April 18, 2023--Tricon Residential Inc. (""Tricon"" or the ""Company"") (NYSE: TCN; TSX: TCN), an owner and operator of single-family rental homes in the U.S. Sun Belt and multi-family rental apartments in Canada, invites you to participate in its live conference call with senior management to discuss the Company’s financial results for the first quarter of 2023. The call will take place on Wednesday, May 10th at 11 a.m. ET.",CAD,TCN.TO,Business Wire - Tricon Announces Date for First Quarter 2023 Results Conference Call
