source,url,description,country,company,title
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/1-first-quantum-resumes-operations-213829035.html,"First Quantum Minerals, the operator of the Cobre Panama mine, has resumed operations to normal levels at the mine, gold-focused royalty and streaming company Franco-Nevada Corp said on Wednesday.  Franco-Nevada has contributed a total of $1.36 billion to the construction of Cobre Panama and the mine accounted for 18% of the company's revenue in 2021.  Copper miner First Quantum owns a 90% interest in the mine through its unit Minera Panama, S.A (MPSA).",CAD,FM.TO," - UPDATE 1-First Quantum resumes operations at Panama mine, Franco-Nevada says"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/fortuna-reports-results-fourth-quarter-030000884.html,"(All amounts expressed in US dollars, tabular amounts in millions, unless otherwise stated) VANCOUVER, British Columbia, March 15, 2023 (GLOBE NEWSWIRE) -- Fortuna Silver Mines Inc. (NYSE: FSM) (TSX: FVI) (“Fortuna” or the “Company”) today reported its financial and operating results for the fourth quarter and full year 2022. Fourth Quarter and Full Year 2022 highlights Financial Adjusted net income1 of $7.2 million or $0.02 per share in Q4 2022, totaling $42.6 million, or $0.15 per share for th",CAD,FVI.TO,GlobeNewswire - Fortuna Reports Results for the Fourth Quarter and Full Year 2022
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/franco-nevada-reports-2022-results-212000424.html,"""Franco-Nevada is reporting strong fourth quarter and annual results for 2022. Our Diversified assets outperformed due to elevated energy prices in the year, stated Paul Brink, CEO. We are pleased that First Quantum and the Government of Panama have agreed on terms for a refreshed concession contract and look forward to Cobre Panama achieving its expanded throughput capacity later this year. Precious metal GEOs and Diversified production in 2023 are expected to be consistent with 2022. We are ho",CAD,FNV.TO,CNW Group - Franco-Nevada Reports 2022 Results
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/helix-biopharma-corp-announces-fiscal-210106010.html,"Toronto, ON - TheNewswire - March 15, 2023 - Helix BioPharma Corp. (TSX:HBP), (“Helix” or the “Company”), a clinical-stage biopharmaceutical company developing unique therapies in the field of immu...",CAD,HBP.TO,News Direct - Helix Biopharma Corp. Announces Fiscal 2023 Second Quarter Results
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/invesque-inc-reports-fourth-quarter-001100782.html,"Invesque Inc. (TSX: IVQ.U) (TSX: IVQ) (the ""Company"") today announced its results for the three and twelve months ended December 31, 2022.",CAD,IVQ.TO,CNW Group - Invesque Inc. Reports Fourth Quarter and Full-Year 2022 Results
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/kolibri-global-energy-announces-annual-020000629.html,"THOUSAND OAKS, Calif., March 16, 2023--All amounts are in U.S. Dollars unless otherwise indicated:",CAD,KEI.TO,Business Wire - Kolibri Global Energy Announces Annual 2022 Net Income of US$16.7 Million and Adjusted EBITDA of $25.1 Million
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/petrus-resources-announces-end-2022-230000730.html,"CALGARY, Alberta, March 15, 2023 (GLOBE NEWSWIRE) -- Petrus Resources Ltd. (“Petrus” or the “Company”) (TSX: PRQ) is pleased to report financial and operating results as at and for the three and twelve months ended December 31, 2022 and to provide 2022 year end reserves information as evaluated by Insite Petroleum Consultants Ltd. (""Insite""). The Company's Management's Discussion and Analysis (""MD&A"") and audited consolidated financial statements are available on SEDAR (the System for Electronic",CAD,PRQ.TO,"GlobeNewswire - Petrus Resources Announces Year End 2022 Financial, Operating & Reserves Results"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/peyto-exploration-development-corp-confirms-210000890.html,"CALGARY, Alberta, March 15, 2023 (GLOBE NEWSWIRE) -- Peyto Exploration & Development Corp. (TSX: PEY) (""Peyto"") confirms that the monthly dividend with respect to March 2023 of $0.11 per common share is to be paid on April 14, 2023, for shareholders of record on March 31, 2023. Dividends paid by Peyto to Canadian residents are eligible dividends for Canadian income tax purposes. Shareholders and interested investors are encouraged to visit the Peyto website at www.peyto.com to learn more about w",CAD,PEY.TO,"GlobeNewswire - Peyto Exploration & Development Corp. Confirms Monthly Dividend for April 14, 2023"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/record-savaria-increased-revenue-adjusted-210500379.html,"LAVAL, Québec, March 15, 2023 (GLOBE NEWSWIRE) -- Savaria Corporation (“Savaria”) (TSX: SIS), a global leader in the accessibility industry, is pleased to announce its results for fiscal 2022. Highlights – Fiscal 2022 compared to 2021 Revenue was $789.1M, up $128.1M or 19.4%, due to organic growth of 12.7% originating from all segments and to 8.9% growth from acquisition partially offset by a negative foreign exchange impact of 2.2%;Gross profit was $254.4M, up $38.8M or 18.0%, representing 32.2",CAD,SIS.TO,GlobeNewswire - Record Year for Savaria - Increased revenue and adjusted EBITDA
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/solution-financial-reports-q1-2023-001000008.html,"Calgary, Alberta and Vancouver, British Columbia--(Newsfile Corp. - March 15, 2023) - Solution Financial Inc. (TSX: SFI) (the ""Company""), a leading provider of luxury automotive and yacht leasing in Canada, today announced its financial results for the first quarter ending January 31, 2023. Earnings Highlights for the Quarter:Revenues were $5.1 million, down marginally from the comparative quarter which was $5.3 million.Net loss was $328,781 compared to net income of $226,724 during the comparat",CAD,SFI.TO,Newsfile - Solution Financial Reports Q1 2023 Financial Results
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/taseko-closes-acquisition-12-5-010300184.html,"Taseko Mines Limited (TSX: TKO) (NYSE American: TGB) (LSE: TKO) (""Taseko"" or the ""Company"") is pleased to announce the completion of its acquisition of an additional 12.5% interest in the Gibraltar Mine from Sojitz Corporation (""Sojitz""). Gibraltar is operated through a joint venture which is owned 75% by Taseko and 25% by Cariboo Copper Corporation (""Cariboo""). Under the terms of the Agreement, Taseko has acquired Sojitz's 50% interest in Cariboo, and now holds an effective 87.5% interest in th",CAD,TKO.TO,CNW Group - TASEKO CLOSES ACQUISITION OF 12.5% INTEREST IN GIBRALTAR COPPER MINE
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/2-unjustifiably-cheap-dividend-stocks-200000877.html,"Given their cheaper valuation and high dividend yields, these two Canadian stocks are an excellent buy for income-seeking investors. The post 2 Unjustifiably Cheap Dividend Stocks in Canada appeared first on The Motley Fool Canada.",CAD,TRP.TO,The Motley Fool - 2 Unjustifiably Cheap Dividend Stocks in Canada
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/3-tsx-energy-stocks-buy-190000084.html,Top TSX energy stocks to buy on current weakness. The post 3 TSX Energy Stocks to Buy If Oil Moves Higher appeared first on The Motley Fool Canada.,CAD,TOU.TO,The Motley Fool - 3 TSX Energy Stocks to Buy If Oil Moves Higher
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/valeo-pharma-reports-record-quarterly-210000711.html,"Valeo Pharma Inc. (TSX: VPH) (OTCQB: VPHIF) (FSE: VP2) (""Valeo"" or the ""Company""), a Canadian pharmaceutical company, today reported its financial results for the first quarter ended January 31, 2023.",CAD,VPH.TO,CNW Group - VALEO PHARMA REPORTS RECORD QUARTERLY REVENUES FOR THE FIRST QUARTER 2023
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/vecima-selected-tier-1-us-212500677.html,"VICTORIA, British Columbia, March 15, 2023--Vecima announces that a Major US Tier 1 has selected its Entra DAA solution to support its enterprise-wide fixed broadband network upgrade to 10G.",CAD,VCM.TO,Business Wire - Vecima Selected by Tier 1 US Operator to Enable 10G Services over Existing HFC Networks
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/wheaton-precious-metals-corp-wpm-221510568.html,"Wheaton Precious Metals Corp. (WPM) closed the most recent trading day at $43.98, moving +0.18% from the previous trading session.",CAD,WPM.TO,Zacks - Wheaton Precious Metals Corp. (WPM) Gains As Market Dips: What You Should Know
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/whitecap-resources-inc-confirms-monthly-210000043.html,"Whitecap Resources Inc. (""Whitecap"") (TSX: WCP) confirms that a cash dividend of Cdn. $0.0483 per common share in respect of March operations will be paid on April 17, 2023 to shareholders of record on March 31, 2023. This dividend is an eligible dividend for the purposes of the Income Tax Act (Canada).",CAD,WCP.TO,CNW Group - WHITECAP RESOURCES INC. CONFIRMS MONTHLY DIVIDEND FOR MARCH OF $0.0483 PER SHARE
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/blue-river-provides-management-cease-021000625.html,"Vancouver, British Columbia--(Newsfile Corp. - March 15, 2023) - Blue River Resources Ltd. (TSXV: BXR) (OTC Pink: BRVRF) (FSE: 0BL) (the ""Company"") is proving an update with respect to its previously announced management cease trade order (the ""MCTO"") issued by Company's principal regulator, the British Columbia Securities Commission (the ""BCSC"") on March 1, 2023 in connection with the Company's failure to file its audited consolidated financial statements for the financial year ended October 31",CAD,BXR.V, - Blue River Provides Update on Management Cease Trade Order
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/buffalo-coal-corp-announces-special-213000732.html,"Toronto, Ontario--(Newsfile Corp. - March 15, 2023) - Buffalo Coal Corp. (TSXV: BUF) (the ""Company"") today announces that it intends to seek shareholder approval for a proposal to take the Company private at a special meeting of shareholders (""Shareholders"") to be held on Monday, April 17, 2023 at 10:00 a.m. (Toronto time) (the ""Meeting"").The Company proposes to complete the going private transaction by way of a share consolidation and purchase (the ""Consolidation"") of all ...",CAD,BUF.V,Newsfile - Buffalo Coal Corp. Announces Special Meeting of Shareholders for Going Private Transaction
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/cloud-dx-announces-closing-first-215900619.html,"Waterloo, Ontario--(Newsfile Corp. - March 15, 2023) - Cloud DX Inc. (TSXV: CDX) (OTCQB: CDXFF) (""Cloud DX"" or the ""Corporation"") is pleased to announce the closing of the first tranche of the private placement (the ""Private Placement"") of units of the Corporation (the ""Units"") for aggregate gross proceeds of $2,601,884. The Corporation expects to close the second and final tranche of the Private Placement on or before March 31, 2023. The Corporation has received ...",CAD,CDX.V, - Cloud DX Announces Closing of First Tranche of Private Placement
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/collective-mining-announces-c-30-204400043.html,"THIS NEWS RELEASE IS INTENDED FOR DISTRIBUTION IN CANADA ONLY AND IS NOT FOR DISTRIBUTION TO UNITED STATES NEWSWIRE SERVICES OR DISSEMINATION IN THE UNITED STATES TORONTO, March 15, 2023 (GLOBE NEWSWIRE) -- Collective Mining Ltd. (TSXV: CNL, OTCQX: CNLMF) (“Collective” or the “Company”) has announced today that it has entered into an agreement with BMO Capital Markets and Clarus Securities Inc., on behalf of a syndicate of underwriters (collectively, the “Underwriters”), pursuant to which the Un",CAD,CNL.V,GlobeNewswire - Collective Mining Announces C$30 Million Bought Deal Financing
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/ivrnet-inc-announces-extension-term-000000100.html,"IVRNET INC. (""IVRNET"" or the ""Company"") (TSXV:IVI), announces that the Company and R.C. Morris & Company Special Opportunities Fund III Limited Partnership (""RCM""), the lender of the Company's term loan and credit facility (the ""Loan""), have agreed to further extend the expiry date of the Loan from March 15, 2023, as previously announced on February 3, 2023, to the earlier of April 15, 2023 or as demanded by RCM.",CAD,IVI.V,ACCESSWIRE - Ivrnet Inc. Announces Extension to Term Loan and Credit Facility and Amendment to Previously Issued Convertible Debentures
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/satellos-bioscience-announces-proposed-non-215900527.html,"Toronto, Ontario--(Newsfile Corp. - March 15, 2023) - Satellos Bioscience Inc. (TSXV: MSCL) (OTCQB: MSCLF) (""Satellos"" or the ""Company""), a drug discovery company developing small molecule therapeutics to regenerate muscle as a new approach to treating disease conditions from muscular dystrophy to aging, today announced a proposed non-brokered private placement offering of 10% unsecured non-convertible debenture units (the ""Units"") pursuant to which Satellos proposes to raise gross proceeds of u",CAD,MSCL.V,Newsfile - Satellos Bioscience Announces Proposed Non-Brokered Offering of Unsecured Non-Convertible Debentures of up to $2.25 Million
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/shamaran-september-2022-payment-received-213000056.html,"ShaMaran Petroleum Corp. (""ShaMaran"" or the ""Company"") (TSXV: SNM) (Nasdaq First North Growth Market (Sweden): SNM) confirms receipt of payment today for the September2022 crude oil sales in the amount of $7.37 million net to the Company. With this payment the total amount received for the month of September 2022 crude oil sales is $15.72 million net to the Company. View PDF version",CAD,SNM.V,CNW Group - SHAMARAN SEPTEMBER 2022 PAYMENT RECEIVED
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/usha-resources-announces-change-share-003000312.html,"Usha Resources Ltd. (""USHA"" or the ""Company"") (TSXV:USHA)(OTCQB:USHAF)(FSE:JO0), a North American mineral acquisition and exploration company focused on the development of drill-ready battery and precious metal projects, announces that, further to its news release dated March 2, 2023, the Company has changed its share distribution record date (the ""Record Date"") from March 24, 2023 to April 12, 2023, with respect to the plan of arrangement (the ""Arrangement"")",CAD,USHA.V,ACCESSWIRE - Usha Resources Announces Change of the Share Distribution Record Date for the Spin-Out of Formation Metals Inc.
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/bunker-hill-announces-amendment-warrant-211800648.html,"TORONTO, March 15, 2023 (GLOBE NEWSWIRE) -- Bunker Hill Mining Corp. (the “Company”) (CSE: BNKR; OTCQB: BHLL) announces that it is proposing to amend the exercise price of 10,416,667 common stock purchase warrants of the Company (the “Warrants”) and the expiry date of the Warrants to March 31, 2023, subject to compliance with the policies of the Canadian Securities Exchange (the “CSE”). The Warrants comprise units of the Company issued to Teck Resources Limited (“Teck”) on a private placement ba",CAD,BNKR.CN,GlobeNewswire - Bunker Hill Announces Amendment of Warrant Terms
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/first-responder-announces-closing-non-025300308.html,"Vancouver, British Columbia--(Newsfile Corp. - March 15, 2023) - First Responder Technologies Inc. (CSE: WPN) (OTCQB: WPNNF) (FSE: 3WK) (""First Responder"" or the ""Company""), is pleased to announce that, further to its news release of March 3, 2023, the Company has closed a non-brokered private placement of 7,425,000 common shares of the Company (the ""Shares"") at $0.085 per Share for gross proceeds of $631,125 (the ""Offering"").The net proceeds of the Offering will be used ...",CAD,WPN.CN,Newsfile - First Responder Announces Closing Non-Brokered Private Placement
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/lowell-farms-announces-proposed-debt-213000025.html,"SALINAS, Calif., March 15, 2023 (GLOBE NEWSWIRE) -- Lowell Farms Inc. (“Lowell Farms” or the “Company”) (CSE:LOWL; OTCQX:LOWLF), a leading, vertically integrated, California-based cannabis company, announces that it has entered into a binding letter of intent (“LOI”) with the Company’s existing noteholders. The Company has agreed to sell its “Lowell Smokes” and “35s” brands and associated intellectual property to Lowell Brands LLC, a newly formed Delaware limited liability company (“BrandCo”) an",CAD,LOWL.CN,"GlobeNewswire - Lowell Farms Announces Proposed Debt Settlement, Asset Sale, and Financing"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/aris-mining-reports-q4-full-214200051.html,"Aris Mining Corporation (Aris Mining or the Company) (TSX: ARIS) (OTCQX: TPRFF), formerly GCM Mining Corporation (GCM Mining), announces financial and operating results for the three and twelve months ended December 31, 2022 (Q4 2022 and FY2022). All amounts are in US dollars unless otherwise indicated.",CAD,ARIS.TO,CNW Group - ARIS MINING REPORTS Q4 AND FULL-YEAR 2022 FINANCIAL AND OPERATING HIGHLIGHTS
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/completion-1-5-million-investment-070000059.html,"Highlights CoTec invests £1.5 million (C$2.5 million) in Mkango’s subsidiary, Maginito Limited (“Maginito”), for a 10% equity interest and John Singleton, Chief Operating Officer of CoTec, has been appointed to the Board of MaginitoMaginito now uniquely positioned in complementary short loop and long loop technologies to recycle rare earth NdFeB magnets through its existing interests in HyProMag and HyProMag GmbH, as well as in Mkango subsidiary, Mkango UK, which has been transferred from Mkango",CAD,MKA.V,GlobeNewswire - Completion of £1.5 Million Investment by CoTec Into Maginito Limited and Co-Operation Agreement Signed for Development of Rare Earth Technologies in the United States
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/moovlys-e-commerce-video-maker-070100304.html,"Vancouver, British Columbia--(Newsfile Corp. - March 16, 2023) - Moovly Media Inc. (TSXV: MVY) (OTCQB: MVVYF) (FSE: 0PV2) (""Moovly"" or the ""Company"") is pleased to announce the integration of Moovly's E-commerce Video Maker into Shopify (NYSE: SHOP), enabling Shopify-based web shops, their users and agencies to easily create product videos and video ads based on product data and visuals in their Shopify account.This integration provides Shopify customers and agencies with the tools needed to ...",CAD,MVY.V,Newsfile - Moovly's E-Commerce Video Maker Now Available on Shopify
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/reliq-health-technologies-inc-announces-070100162.html,"HAMILTON, Ontario, March 16, 2023 (GLOBE NEWSWIRE) -- Reliq Health Technologies Inc. (TSXV:RHT or OTC:RQHTF or WKN:A2AJTB) (“Reliq” or the “Company”), a rapidly growing global healthcare technology company that develops innovative Virtual Care solutions for the multi-billion dollar Healthcare market, is pleased to announce that it has signed a new contract with a large healthcare system with over 1,200 care centers across New York, Ohio, Maryland, Virginia, Florida, Kentucky and South Carolina.",CAD,RHT.V,"GlobeNewswire - Reliq Health Technologies, Inc. Announces New Contract with Large Healthcare System with over 1,200 Care Centers across 7 US States"
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/planting-hope-ceo-julia-stamberger-070500574.html,"/ The Planting Hope Company Inc. (TSXV:MYLK)(OTCQB:MYLKF)(FRA:J94) (""Planting Hope"" or the ""Company""), a plant-based food and beverage company focused on producing the world's most nutritious and planet-friendly products, is proud to announce that CEO and Co-founder Julia Stamberger has been elected to the Board of Directors for the Plant Based Foods Association (PBFA), the leading industry trade association representing manufacturers and suppliers",CAD,MYLK.V,ACCESSWIRE - Planting Hope CEO Julia Stamberger Named to Board of Directors of the Plant Based Foods Association
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/fe-battery-metals-acquires-georgia-060000230.html,"FE Battery Metals Corp. (""FE Battery Metals"" or the ""Company"") (CSE: FE) (OTCQB: FEMFF) (WKN: A3D 08G) is pleased to announce that it has signed an option agreement to acquire 100% interest in the Trix lithium property in the Georgia Lake area in northwestern Ontario.",CAD,FE.CN,CNW Group - FE BATTERY METALS ACQUIRES GEORGIA LAKE LITHIUM CLAIMS LOCATED IN NORTHWESTERN ONTARIO
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/taat-subsidiary-beyond-alternatives-begins-070100547.html,"After launching Jayvees in February 2023, the Company’s subsidiary Beyond Alternatives sold out its entire first commercial batch of Jayvees edibles in a 14-day period Picture 1 Beyond Alternatives has started producing its second commercial batch of Jayvees edibles, which are pictured above as part of a display at a trade show exhibit. LAS VEGAS and VANCOUVER, British Columbia, March 16, 2023 (GLOBE NEWSWIRE) -- TAAT® GLOBAL ALTERNATIVES INC. (CSE: TAAT) (OTCQX: TOBAF) (FRANKFURT: 2TP) (the “Co",CAD,TAAT.CN,GlobeNewswire - TAAT® Subsidiary Beyond Alternatives Begins Producing Second Batch of Jayvees Edibles
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/international-petroleum-corporation-fixed-income-073000005.html,"TORONTO, March 16, 2023 (GLOBE NEWSWIRE) -- International Petroleum Corporation (""IPC"" or the ""Corporation"") (TSX, Nasdaq Stockholm: IPCO) announces that IPC has decided not to proceed with the previously announced potential tap issue under the outstanding USD 300 million 7.25% senior unsecured bonds (ISIN NO 0012423476). Mike Nicholson, IPC's Chief Executive Officer, comments: “Given the recent volatility in the markets, we have taken the decision not to proceed with a tap issue under our exist",CAD,IPCO.TO,GlobeNewswire - International Petroleum Corporation Fixed Income Update
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/spectra7-microsystems-inc-announces-upsizing-205900036.html,"(TSXV: SEV) (OTCQB: SPVNF) Spectra7 Microsystems Inc. (""Spectra7"" or the ""Company""), a leading provider of high-performance analog semiconductor products for broadband connectivity markets, is pleased to announce the upsizing and closing of its previously announced private placement to certain institutional investors and insiders of the Company (the ""Private Placement"") of 5,990,000 units (""Units""), with each Unit consisting of one common share (each a ""Common Share"") and one common share purcha",CAD,SEV.V,CNW Group - Spectra7 Microsystems Inc. Announces Upsizing and Closing of Private Placement
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/blackline-safety-reports-fiscal-first-101600425.html,"CALGARY, Canada, March 16, 2023--Blackline Safety Corp. (""Blackline"" or the ""Company"") (TSX: BLN), a global leader in connected safety technology, today reported record fiscal first quarter financial results for the period ended January 31, 2023.",CAD,BLN.TO,Business Wire - Blackline Safety Reports Fiscal First Quarter 2023 Results – Revenue Up 34% Year-Over-Year to $21.0 Million
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/calfrac-reports-76-0-million-100000894.html,"Calfrac Well Services Ltd. (""Calfrac"" or ""the Company"") (TSX: CFW) announces its financial and operating results for the three and twelve months ended December 31, 2022. The following press release should be read in conjunction with the management's discussion and analysis and audited consolidated annual financial statements and notes thereto as at December 31, 2022. Readers should also refer to the ""Forward-looking statements"" legal advisory and the section regarding ""Non-GAAP Measures"" at the",CAD,CFW.TO,CNW Group - Calfrac Reports $76.0 Million Adjusted EBITDA With Best Fourth-Quarter Margin Percentage Since 2014
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/hls-therapeutics-announces-q4-fiscal-103000918.html,"HLS Therapeutics Inc. (""HLS"" or the ""Company"") (TSX: HLS), a pharmaceutical company focusing on central nervous system (""CNS"") and cardiovascular markets, announces its financial results for the three- and twelve-month periods ended December 31, 2022. All amounts are in thousands of United States (""U.S."") dollars unless otherwise stated.",CAD,HLS.TO,CNW Group - HLS Therapeutics Announces Q4 and Fiscal 2022 Financial Results
fin_news_nlp/yahoo_cad_tickers_news,https://ca.finance.yahoo.com/news/ifabric-corp-announces-exclusive-license-103000861.html,"iFabric Corp. (""iFabric"" or the ""Company"") (TSX:IFA)(OTCQX:IFABF), is pleased to announce the execution of an exclusive license agreement between Les Innovations Simon Chang Inc. (""Simon Chang"") and iFabric's wholly-owned subsidiary company, Intelligent Fabric Technologies (North America) Inc. (""IFTNA"").",CAD,IFA.TO,ACCESSWIRE - iFabric Corp Announces Exclusive License Agreement with Les Innovation Simon Chang
